origin,asylum_residence,time,displaced_population
eri,svk,2014,22
eri,svk,2015,6
eri,svk,2016,22
eri,svn,2010,4
eri,svn,2011,2
eri,svn,2012,5
eri,svn,2013,5
eri,svn,2014,5
eri,svn,2015,5
eri,svn,2016,29
eri,svn,2017,67
eri,svn,2018,105
eri,swe,1993,2
eri,swe,1994,40
eri,swe,1995,56
eri,swe,1996,80
eri,swe,1997,95
eri,swe,1998,124
eri,swe,1999,124
eri,swe,2000,171
eri,swe,2001,195
eri,swe,2002,604
eri,swe,2003,1073
eri,swe,2004,1096
eri,swe,2005,1412
eri,swe,2006,1640
eri,swe,2007,2294
eri,swe,2008,2771
eri,swe,2009,3516
eri,swe,2010,4501
eri,swe,2011,5739
eri,swe,2012,7400
eri,swe,2013,10981
eri,swe,2014,21198
eri,swe,2015,26801
eri,swe,2016,27246
eri,swe,2017,28084
eri,swe,2018,28421
eri,swz,2009,2
eri,swz,2012,1
eri,swz,2013,3
eri,swz,2014,2
eri,swz,2015,3
eri,swz,2016,4
eri,syc,2016,2
eri,syr,1993,285
eri,syr,1994,293
eri,syr,1995,316
eri,syr,1996,8
eri,syr,1997,6
eri,syr,1998,3
eri,syr,1999,47
eri,syr,2000,19
eri,syr,2001,18
eri,syr,2002,11
eri,syr,2003,12
eri,syr,2004,21
eri,syr,2005,32
eri,syr,2006,67
eri,syr,2007,69
eri,syr,2008,39
eri,syr,2009,57
eri,syr,2010,80
eri,syr,2011,79
eri,syr,2012,61
eri,syr,2013,48
eri,syr,2014,43
eri,syr,2015,33
eri,syr,2016,26
eri,syr,2017,23
eri,syr,2018,23
eri,tcd,2005,2
eri,tcd,2007,1
eri,tcd,2011,1
eri,tcd,2012,37
eri,tcd,2013,43
eri,tcd,2014,45
eri,tcd,2015,43
eri,tcd,2016,3
eri,tcd,2017,12
eri,tcd,2018,22
eri,tha,2003,2
eri,tha,2004,4
eri,tha,2006,1
eri,tha,2012,1
eri,tha,2014,6
eri,tha,2015,7
eri,tha,2016,7
eri,tha,2017,8
eri,tha,2018,7
eri,tun,2011,574
eri,tun,2012,130
eri,tun,2013,143
eri,tun,2014,49
eri,tun,2015,10
eri,tun,2016,7
eri,tun,2018,49
eri,tur,2000,1
eri,tur,2002,7
eri,tur,2003,16
eri,tur,2004,18
eri,tur,2005,20
eri,tur,2006,79
eri,tur,2007,68
eri,tur,2008,91
eri,tur,2009,99
eri,tur,2010,87
eri,tur,2011,79
eri,tur,2012,81
eri,tur,2013,141
eri,tur,2014,201
eri,tur,2015,239
eri,tur,2016,147
eri,tur,2017,175
eri,tur,2018,248
eri,uga,1998,2
eri,uga,1999,16
eri,uga,2000,39
eri,uga,2001,12
eri,uga,2002,21
eri,uga,2003,33
eri,uga,2004,151
eri,uga,2005,143
eri,uga,2006,434
eri,uga,2007,564
eri,uga,2008,2783
eri,uga,2009,4632
eri,uga,2010,5923
eri,uga,2011,6406
eri,uga,2012,8944
eri,uga,2013,6275
eri,uga,2014,9508
eri,uga,2015,9250
eri,uga,2016,11864
eri,uga,2017,14592
eri,uga,2018,9522
eri,ukr,1996,1
eri,ukr,2000,4
eri,ukr,2001,2
eri,ukr,2003,1
eri,ukr,2004,2
eri,ukr,2005,1
eri,ukr,2006,6
eri,ukr,2007,5
eri,ukr,2008,3
eri,ukr,2009,3
eri,ukr,2010,5
eri,ukr,2011,6
eri,ukr,2012,29
eri,ukr,2013,42
eri,ukr,2014,50
eri,ukr,2015,47
eri,ukr,2016,43
eri,ukr,2017,40
eri,ukr,2018,34
eri,usa,1995,5
eri,usa,1996,23
eri,usa,1997,46
eri,usa,1998,187
eri,usa,1999,437
eri,usa,2000,1001
eri,usa,2001,1366
eri,usa,2002,1627
eri,usa,2003,1447
eri,usa,2004,1469
eri,usa,2005,1946
eri,usa,2006,3390
eri,usa,2007,2301
eri,usa,2008,2560
eri,usa,2009,2847
eri,usa,2010,2868
eri,usa,2011,3378
eri,usa,2012,3560
eri,usa,2013,3904
eri,usa,2014,4347
eri,usa,2015,5030
eri,usa,2016,5927
eri,usa,2017,6842
eri,usa,2018,7097
eri,various_unknown,1998,1260
eri,various_unknown,1999,289
eri,various_unknown,2002,410
eri,various_unknown,2003,702
eri,yem,1993,1500
eri,yem,1994,1500
eri,yem,1995,2500
eri,yem,1996,2504
eri,yem,1997,5003
eri,yem,1998,2532
eri,yem,1999,2505
eri,yem,2000,2650
eri,yem,2001,180
eri,yem,2002,89
eri,yem,2003,86
eri,yem,2004,110
eri,yem,2005,126
eri,yem,2006,307
eri,yem,2007,610
eri,yem,2008,717
eri,yem,2009,907
eri,yem,2010,1351
eri,yem,2011,1437
eri,yem,2012,1507
eri,yem,2013,1289
eri,yem,2014,1611
eri,yem,2015,1712
eri,yem,2016,1795
eri,yem,2017,1730
eri,yem,2018,1770
eri,zaf,2000,239
eri,zaf,2001,58
eri,zaf,2002,158
eri,zaf,2003,290
eri,zaf,2004,570
eri,zaf,2005,862
eri,zaf,2006,24
eri,zaf,2007,759
eri,zaf,2008,758
eri,zaf,2009,246
eri,zaf,2010,415
eri,zaf,2011,450
eri,zaf,2012,693
eri,zaf,2013,909
eri,zaf,2014,2523
eri,zaf,2015,2760
eri,zaf,2016,2029
eri,zaf,2017,2628
eri,zaf,2018,2760
eri,zmb,2010,5
eri,zmb,2011,9
eri,zmb,2012,11
eri,zmb,2013,11
eri,zmb,2014,13
eri,zmb,2015,17
eri,zmb,2016,23
eri,zmb,2017,35
eri,zmb,2018,43
eri,zwe,2000,20
eri,zwe,2001,46
eri,zwe,2002,51
eri,zwe,2003,53
eri,zwe,2004,44
eri,zwe,2007,28
eri,zwe,2008,24
eri,zwe,2009,19
eri,zwe,2010,19
eri,zwe,2011,19
eri,zwe,2012,9
eri,zwe,2013,18
eri,zwe,2014,16
eri,zwe,2015,22
eri,zwe,2016,22
eri,zwe,2017,28
eri,zwe,2018,16
esh,ago,2009,6
esh,ago,2010,6
esh,ago,2011,14
esh,ago,2012,130
esh,ago,2013,199
esh,ago,2014,616
esh,ago,2015,614
esh,ago,2016,614
esh,ago,2017,614
esh,ago,2018,612
esh,aus,2013,2
esh,aut,2007,1
esh,aut,2009,3
esh,aut,2013,2
esh,aut,2014,3
esh,aut,2015,4
esh,aut,2016,9
esh,bgr,2004,2
esh,bgr,2011,1
esh,bgr,2013,1
esh,blr,1998,1
esh,blr,2002,1
esh,bra,2014,1
esh,bra,2015,1
esh,bra,2016,1
esh,che,1998,4
esh,che,1999,6
esh,che,2000,8
esh,che,2001,10
esh,che,2002,9
esh,che,2003,14
esh,che,2004,11
esh,che,2005,16
esh,che,2006,9
esh,che,2007,8
esh,che,2008,15
esh,che,2009,13
esh,che,2010,6
esh,che,2011,7
esh,che,2012,4
esh,che,2013,5
esh,che,2014,11
esh,che,2015,9
esh,che,2016,13
esh,che,2017,7
esh,che,2018,9
esh,cmr,2008,1
esh,cmr,2009,1
esh,cmr,2010,1
esh,cub,1989,2190
esh,cub,1994,1493
esh,cub,1996,1328
esh,cub,1997,1099
esh,cub,1998,963
esh,cub,1999,862
esh,cub,2000,802
esh,cub,2001,901
esh,cub,2002,878
esh,cub,2003,721
esh,cub,2004,719
esh,cub,2005,641
esh,cub,2006,595
esh,cub,2007,574
esh,cub,2008,504
esh,cub,2009,440
esh,cub,2010,396
esh,cub,2011,362
esh,cub,2012,347
esh,cub,2013,353
esh,cub,2014,246
esh,cub,2015,181
esh,cub,2016,158
esh,cub,2017,176
esh,cub,2018,134
esh,dza,1975,20000
esh,dza,1976,35000
esh,dza,1977,50000
esh,dza,1978,50000
esh,dza,1979,50000
esh,dza,1980,50000
esh,dza,1981,165000
esh,dza,1982,165000
esh,dza,1983,165000
esh,dza,1984,165000
esh,dza,1985,165000
esh,dza,1986,165000
esh,dza,1987,165000
esh,dza,1988,165000
esh,dza,1989,165000
esh,dza,1990,165000
esh,dza,1991,165000
esh,dza,1992,165000
esh,dza,1993,165000
esh,dza,1994,165000
esh,dza,1995,165000
esh,dza,1996,165000
esh,dza,1997,165000
esh,dza,1998,165000
esh,dza,1999,165000
esh,dza,2000,165000
esh,dza,2001,165000
esh,dza,2002,165000
esh,dza,2003,165000
esh,dza,2004,165000
esh,dza,2005,90000
esh,dza,2006,90000
esh,dza,2007,90000
esh,dza,2008,90000
esh,dza,2009,90000
esh,dza,2010,90000
esh,dza,2011,90000
esh,dza,2012,90000
esh,dza,2013,90000
esh,dza,2014,90000
esh,dza,2015,90000
esh,dza,2016,90000
esh,dza,2017,90000
esh,dza,2018,90000
esh,ecu,2004,2
esh,ecu,2005,2
esh,ecu,2006,2
esh,ecu,2007,4
esh,ecu,2008,5
esh,ecu,2009,8
esh,ecu,2010,11
esh,ecu,2011,6
esh,ecu,2012,6
esh,ecu,2013,5
esh,ecu,2014,5
esh,ecu,2015,5
esh,esp,2010,7
esh,esp,2011,4
esh,esp,2012,19
esh,esp,2013,25
esh,esp,2014,40
esh,esp,2015,41
esh,esp,2016,32
esh,esp,2017,144
esh,esp,2018,114
esh,fra,2006,7
esh,fra,2007,7
esh,fra,2008,11
esh,fra,2009,11
esh,fra,2011,19
esh,fra,2012,52
esh,fra,2013,290
esh,fra,2014,709
esh,fra,2015,1091
esh,fra,2016,1778
esh,fra,2017,1616
esh,fra,2018,1670
esh,gbr,2009,1
esh,gbr,2010,2
esh,gbr,2011,7
esh,gbr,2012,10
esh,gbr,2013,17
esh,gbr,2014,16
esh,gbr,2015,12
esh,gbr,2016,11
esh,gbr,2017,11
esh,gbr,2018,11
esh,grc,2003,13
esh,grc,2004,13
esh,grc,2005,13
esh,grc,2006,13
esh,grc,2007,13
esh,grc,2008,13
esh,grc,2010,1
esh,grc,2014,2
esh,grc,2015,3
esh,grc,2016,6
esh,grc,2017,7
esh,grc,2018,13
esh,hrv,2010,6
esh,hun,2010,1
esh,hun,2013,2
esh,hun,2014,1
esh,hun,2015,10
esh,hun,2016,2
esh,idn,2005,1
esh,idn,2009,1
esh,idn,2015,1
esh,isl,2006,1
esh,isl,2007,1
esh,isl,2012,1
esh,isl,2015,1
esh,isl,2016,1
esh,ita,2013,2
esh,ita,2014,3
esh,ita,2015,5
esh,ita,2016,5
esh,ita,2017,5
esh,ita,2018,5
esh,lby,2006,1
esh,lby,2007,1
esh,lby,2008,1
esh,lby,2009,2
esh,mkd,2012,3
esh,mkd,2013,5
esh,mkd,2014,3
esh,mlt,2009,1
esh,mlt,2010,1
esh,mlt,2011,1
esh,mrt,1999,26416
esh,mrt,2000,26004
esh,mrt,2001,26002
esh,mrt,2002,26000
esh,mrt,2003,26000
esh,mrt,2004,26000
esh,mrt,2005,26000
esh,mrt,2006,26000
esh,mrt,2007,26001
esh,mrt,2008,26000
esh,mrt,2009,26000
esh,mrt,2010,26001
esh,mrt,2011,26000
esh,mrt,2012,26000
esh,mrt,2013,26001
esh,mrt,2014,26001
esh,mrt,2015,26007
esh,mrt,2016,26007
esh,mrt,2017,26001
esh,mrt,2018,26001
esh,mys,2005,1
esh,mys,2006,1
esh,mys,2007,1
esh,mys,2008,1
esh,mys,2009,1
esh,mys,2010,1
esh,mys,2011,1
esh,mys,2012,1
esh,mys,2013,1
esh,nam,2008,1
esh,nam,2009,1
esh,nam,2010,1
esh,nor,2004,1
esh,nor,2006,11
esh,nor,2007,11
esh,nor,2008,7
esh,nor,2009,4
esh,nor,2010,2
esh,nor,2011,2
esh,nor,2012,1
esh,nor,2013,1
esh,nor,2014,1
esh,nor,2015,1
esh,pak,2002,1
esh,svn,2010,4
esh,syr,2004,1
esh,syr,2005,1
esh,syr,2006,1
esh,syr,2007,1
esh,tcd,2008,1
esh,tcd,2009,1
esh,tcd,2011,1
esh,tcd,2012,1
esh,tcd,2013,1
esh,tcd,2014,1
esh,tcd,2015,1
esh,tur,2004,2
esh,tur,2010,1
esh,ukr,2003,1
esh,ukr,2004,1
esh,ukr,2005,1
esh,ukr,2006,1
esh,ukr,2008,1
esh,ukr,2009,1
esh,ukr,2010,1
esh,ukr,2011,2
esh,ukr,2012,3
esh,ukr,2013,3
esh,ukr,2014,3
esh,ukr,2015,5
esh,ukr,2016,5
esh,ukr,2017,5
esh,ukr,2018,5
esh,ury,2016,1
esh,ven,2016,11
esh,ven,2017,11
esh,ven,2018,11
esh,zaf,2015,1
esp,arg,2004,2
esp,arg,2005,2
esp,arg,2006,2
esp,arg,2007,3
esp,arg,2009,3
esp,arg,2010,5
esp,arg,2011,6
esp,arg,2012,6
esp,arg,2013,5
esp,arg,2014,2
esp,arg,2015,4
esp,arg,2016,6
esp,arg,2017,6
esp,arg,2018,6
esp,aus,2000,1
esp,aus,2001,2
esp,aus,2002,2
esp,aus,2005,1
esp,aus,2006,1
esp,aus,2011,3
esp,aus,2012,3
esp,aus,2015,1
esp,aus,2016,1
esp,bel,1996,159
esp,bel,1997,159
esp,bel,2002,5
esp,bel,2003,3
esp,bel,2004,3
esp,bel,2005,3
esp,bel,2006,3
esp,bel,2007,7
esp,bel,2008,3
esp,bel,2009,3
esp,bel,2010,4
esp,bel,2011,4
esp,bel,2012,3
esp,bel,2013,1
esp,bel,2014,1
esp,bel,2015,1
esp,bel,2016,1
esp,bra,2005,1
esp,bra,2007,1
esp,bra,2008,1
esp,bra,2012,1
esp,bra,2013,2
esp,bra,2014,8
esp,bra,2015,13
esp,bra,2016,16
esp,bra,2017,40
esp,bra,2018,42
esp,can,1994,42
esp,can,1995,29
esp,can,1996,51
esp,can,1997,50
esp,can,1998,52
esp,can,1999,49
esp,can,2000,55
esp,can,2001,21
esp,can,2002,20
esp,can,2003,26
esp,can,2004,9
esp,can,2005,7
esp,can,2006,5
esp,can,2007,12
esp,can,2008,26
esp,can,2009,48
esp,can,2010,53
esp,can,2011,78
esp,can,2012,81
esp,can,2013,53
esp,can,2014,28
esp,can,2015,33
esp,can,2016,19
esp,can,2017,43
esp,can,2018,65
esp,che,1998,1
esp,che,2000,1
esp,che,2001,1
esp,che,2002,1
esp,che,2003,1
esp,che,2004,1
esp,che,2005,1
esp,che,2007,1
esp,che,2009,1
esp,che,2010,1
esp,che,2011,7
esp,che,2012,5
esp,che,2013,3
esp,che,2014,3
esp,che,2015,3
esp,che,2016,4
esp,che,2018,5
esp,col,2015,1
esp,col,2016,2
esp,cri,2014,4
esp,cri,2015,5
esp,cri,2016,4
esp,cri,2017,6
esp,cri,2018,8
esp,deu,2000,1
esp,deu,2002,41
esp,deu,2003,40
esp,deu,2004,38
esp,deu,2005,40
esp,deu,2006,2431
esp,deu,2007,18
esp,deu,2008,6
esp,deu,2009,4
esp,deu,2010,9
esp,deu,2011,11
esp,deu,2012,15
esp,deu,2013,25
esp,deu,2014,38
esp,deu,2015,34
esp,deu,2016,42
esp,deu,2017,56
esp,deu,2018,41
esp,dnk,2010,1
esp,dza,1976,450
esp,dza,1983,300
esp,dza,1997,1
esp,dza,2000,1
esp,dza,2001,1
esp,ecu,2006,2
esp,ecu,2007,2
esp,ecu,2008,3
esp,ecu,2009,14
esp,ecu,2010,24
esp,ecu,2011,4
esp,ecu,2012,4
esp,ecu,2013,4
esp,ecu,2014,4
esp,ecu,2015,4
esp,ecu,2017,4
esp,fin,2014,1
esp,fin,2015,3
esp,fin,2016,2
esp,fra,1998,1
esp,fra,2014,1
esp,fra,2015,1
esp,fra,2016,1
esp,gbr,2012,1
esp,gbr,2013,2
esp,gbr,2014,1
esp,gbr,2015,2
esp,gbr,2016,1
esp,isl,2010,3
esp,isl,2011,1
esp,ita,1980,5
esp,ita,1981,3
esp,ita,1982,2
esp,ita,1983,2
esp,ita,1984,2
esp,ita,1985,2
esp,ita,1986,1
esp,lux,2013,1
esp,mar,1970,680
esp,mar,1971,670
esp,mar,1972,650
esp,mar,1973,320
esp,mar,1974,210
esp,mar,1975,140
esp,mar,1976,60
esp,mar,1982,50
esp,mar,1983,300
esp,mar,1984,60
esp,mar,1985,60
esp,mar,1987,60
esp,mar,2000,31
esp,mar,2001,31
esp,mar,2006,1
esp,nld,2003,1
esp,nld,2004,2
esp,nld,2005,1
esp,nld,2006,1
esp,nld,2007,1
esp,nld,2008,1
esp,nld,2009,1
esp,nld,2010,1
esp,nld,2011,1
esp,nld,2012,1
esp,nld,2013,1
esp,nld,2014,1
esp,nor,2011,2
esp,nor,2012,3
esp,nor,2014,5
esp,nor,2015,1
esp,per,2007,1
esp,per,2016,2
esp,per,2017,5
esp,per,2018,12
esp,prt,2014,1
esp,swe,2003,1
esp,swe,2004,2
esp,swe,2005,1
esp,swe,2006,1
esp,swe,2007,1
esp,swe,2008,2
esp,swe,2009,1
esp,swe,2010,1
esp,swe,2011,2
esp,swe,2012,4
esp,swe,2013,4
esp,swe,2014,5
esp,swe,2015,6
esp,swe,2016,8
esp,tun,1973,70
esp,tun,1995,7
esp,tun,1996,7
esp,tun,1997,4
esp,tun,1998,4
esp,tun,1999,2
esp,tun,2000,2
esp,tun,2001,1
esp,tun,2002,1
esp,tun,2003,1
esp,ury,2016,1
esp,usa,1996,1
esp,usa,1997,1
esp,usa,1998,2
esp,usa,1999,2
esp,usa,2000,12
esp,usa,2001,9
esp,usa,2002,16
esp,usa,2003,20
esp,usa,2004,23
esp,usa,2005,19
esp,usa,2006,17
esp,usa,2007,9
esp,usa,2008,8
esp,usa,2009,12
esp,usa,2010,10
esp,usa,2011,10
esp,usa,2012,15
esp,usa,2013,30
esp,usa,2014,32
esp,usa,2015,35
esp,usa,2016,57
esp,usa,2017,76
esp,usa,2018,85
esp,ven,2016,1
est,arg,1996,6
est,arg,2000,4
est,arg,2001,4
est,arg,2002,4
est,arg,2003,8
est,arg,2004,6
est,arg,2005,6
est,arg,2006,6
est,arg,2007,6
est,aus,1996,2
est,aus,1997,5
est,aus,1998,6
est,aus,1999,6
est,aus,2000,8
est,aus,2001,8
est,aus,2002,2
est,aus,2003,1
est,aus,2007,1
est,aus,2011,1
est,aus,2012,3
est,aus,2013,1
est,aus,2014,3
est,aus,2015,5
est,aus,2016,4
est,aus,2017,7
est,aut,2007,1
est,aut,2008,3
est,aut,2009,3
est,aut,2010,3
est,aut,2011,3
est,aut,2012,3
est,aut,2013,3
est,aut,2014,3
est,aut,2015,3
est,aut,2016,3
est,bel,2001,6
est,bel,2002,6
est,bel,2003,4
est,bel,2004,3
est,bel,2005,3
est,bel,2006,3
est,bel,2007,3
est,bel,2008,3
est,bel,2009,3
est,bel,2010,3
est,bel,2011,3
est,bel,2012,3
est,bel,2015,1
est,blr,1998,537
est,blr,2003,1
est,blr,2004,2
est,can,1994,176
est,can,1995,193
est,can,1996,204
est,can,1997,192
est,can,1998,132
est,can,1999,59
est,can,2000,45
est,can,2001,57
est,can,2002,44
est,can,2003,31
est,can,2004,18
est,can,2005,17
est,can,2006,14
est,can,2007,23
est,can,2008,23
est,can,2009,28
est,can,2010,32
est,can,2011,40
est,can,2012,29
est,can,2013,14
est,can,2014,15
est,can,2015,10
est,can,2016,7
est,can,2017,5
est,can,2018,5
est,che,2001,1
est,deu,2000,10
est,deu,2001,1
est,deu,2002,650
est,deu,2003,639
est,deu,2004,533
est,deu,2005,442
est,deu,2006,172
est,deu,2007,82
est,deu,2008,78
est,deu,2009,81
est,deu,2010,84
est,deu,2011,86
est,deu,2012,78
est,deu,2013,5
est,deu,2014,6
est,deu,2015,4
est,deu,2016,4
est,dnk,1997,1
est,dnk,1998,1
est,dnk,1999,2
est,dnk,2000,5
est,dnk,2002,1
est,dnk,2003,1
est,dnk,2004,1
est,dnk,2005,1
est,dnk,2006,1
est,egy,2015,1
est,egy,2016,1
est,fin,1998,4
est,fin,1999,4
est,fin,2000,4
est,fin,2001,4
est,fin,2002,4
est,fin,2003,2
est,fin,2004,2
est,fin,2005,2
est,fin,2009,1
est,fra,1995,22
est,fra,1996,22
est,fra,1997,23
est,fra,1998,23
est,fra,2001,14
est,fra,2002,14
est,fra,2003,12
est,fra,2004,11
est,fra,2005,11
est,fra,2006,10
est,fra,2007,10
est,fra,2008,10
est,fra,2009,10
est,fra,2011,10
est,fra,2012,10
est,fra,2013,8
est,fra,2014,8
est,fra,2015,8
est,fra,2016,8
est,fra,2017,7
est,fra,2018,7
est,gbr,2003,1
est,gbr,2004,1
est,gbr,2005,1
est,gbr,2006,1
est,gbr,2007,1
est,gbr,2008,1
est,gbr,2009,1
est,gbr,2010,1
est,gbr,2011,2
est,gbr,2012,2
est,gbr,2015,1
est,hrv,2014,1
est,hrv,2015,1
est,hrv,2016,1
est,irl,2003,32
est,irl,2004,15
est,irl,2005,12
est,irl,2006,12
est,irl,2007,12
est,irl,2008,12
est,irl,2009,12
est,irl,2010,12
est,irl,2011,12
est,irl,2012,12
est,irl,2013,7
est,irl,2014,7
est,irl,2015,7
est,isr,2008,1
est,jpn,2003,1
est,nld,1994,1
est,nld,1995,1
est,nld,1996,4
est,nld,1997,9
est,nld,1998,9
est,nld,1999,9
est,nld,2000,9
est,nld,2001,10
est,nld,2002,11
est,nld,2003,10
est,nld,2004,10
est,nld,2005,10
est,nld,2006,8
est,nor,1999,3
est,nor,2000,3
est,nor,2001,3
est,nor,2002,1
est,nor,2003,1
est,nor,2004,1
est,nor,2005,1
est,nor,2006,1
est,nor,2007,1
est,nor,2008,1
est,nor,2009,1
est,nor,2010,2
est,nor,2011,1
est,nzl,2008,2
est,prt,2015,1
est,prt,2016,1
est,rus,1996,902
est,rus,1997,814
est,rus,1998,372
est,rus,1999,231
est,rus,2000,41
est,rus,2001,13
est,rus,2002,13
est,rus,2003,10
est,rus,2007,3
est,rus,2008,2
est,rus,2009,1
est,rus,2011,2
est,rus,2012,2
est,rus,2013,1
est,rus,2015,2
est,swe,1991,2
est,swe,1992,59
est,swe,1993,95
est,swe,1994,120
est,swe,1995,120
est,swe,1996,123
est,swe,1997,123
est,swe,1998,124
est,swe,1999,124
est,swe,2000,124
est,swe,2001,122
est,swe,2002,72
est,swe,2003,36
est,swe,2004,8
est,swe,2005,13
est,swe,2006,10
est,swe,2007,8
est,swe,2008,9
est,swe,2009,10
est,swe,2010,8
est,swe,2011,8
est,swe,2012,6
est,swe,2013,7
est,swe,2014,5
est,swe,2015,1
est,swe,2016,3
est,ukr,2009,1
est,ukr,2010,1
est,usa,1995,15
est,usa,1996,53
est,usa,1997,99
est,usa,1998,121
est,usa,1999,195
est,usa,2000,280
est,usa,2001,335
est,usa,2002,398
est,usa,2003,424
est,usa,2004,393
est,usa,2005,359
est,usa,2006,515
est,usa,2007,170
est,usa,2008,141
est,usa,2009,136
est,usa,2010,112
est,usa,2011,94
est,usa,2012,329
est,usa,2013,324
est,usa,2014,311
est,usa,2015,306
est,usa,2016,308
est,usa,2017,302
est,usa,2018,301
est,zaf,2011,2
est,zaf,2012,8
est,zaf,2013,9
est,zaf,2014,13
est,zaf,2015,14
est,zaf,2016,12
eth,ago,2003,3
eth,ago,2004,2
eth,ago,2005,2
eth,ago,2009,12
eth,ago,2010,6
eth,ago,2011,6
eth,ago,2012,35
eth,ago,2013,77
eth,ago,2014,58
eth,ago,2015,58
eth,ago,2016,58
eth,ago,2017,57
eth,ago,2018,57
eth,are,1980,600
eth,are,1981,1500
eth,are,1982,1500
eth,are,1983,1500
eth,are,1984,1500
eth,are,1985,1500
eth,are,2000,1
eth,are,2001,1
eth,are,2002,1
eth,are,2005,5
eth,are,2006,5
eth,are,2007,3
eth,are,2010,3
eth,are,2014,7
eth,are,2015,7
eth,are,2016,7
eth,are,2017,8
eth,are,2018,10
eth,arg,1993,1
eth,arg,1998,1
eth,arg,1999,1
eth,arg,2000,1
eth,arg,2001,1
eth,arg,2002,4
eth,arg,2003,6
eth,arg,2004,4
eth,arg,2005,4
eth,arg,2006,4
eth,arg,2007,5
eth,arg,2008,6
eth,arg,2009,5
eth,arg,2010,5
eth,arg,2011,4
eth,arg,2012,4
eth,arg,2013,3
eth,arg,2014,3
eth,arg,2015,3
eth,arg,2016,3
eth,arm,2009,1
eth,arm,2010,1
eth,arm,2012,1
eth,arm,2013,1
eth,arm,2014,1
eth,aus,1993,54
eth,aus,1996,1816
eth,aus,1997,1481
eth,aus,1998,1158
eth,aus,1999,958
eth,aus,2000,903
eth,aus,2001,1013
eth,aus,2002,1293
eth,aus,2003,1645
eth,aus,2004,1921
eth,aus,2005,1942
eth,aus,2006,1935
eth,aus,2007,145
eth,aus,2008,174
eth,aus,2009,182
eth,aus,2010,187
eth,aus,2011,209
eth,aus,2012,243
eth,aus,2013,295
eth,aus,2014,392
eth,aus,2015,389
eth,aus,2016,474
eth,aus,2017,549
eth,aus,2018,595
eth,aut,1998,50
eth,aut,1999,52
eth,aut,2000,55
eth,aut,2001,46
eth,aut,2002,40
eth,aut,2003,54
eth,aut,2004,70
eth,aut,2005,76
eth,aut,2006,148
eth,aut,2007,144
eth,aut,2008,152
eth,aut,2009,161
eth,aut,2010,176
eth,aut,2011,177
eth,aut,2012,185
eth,aut,2013,190
eth,aut,2014,197
eth,aut,2015,239
eth,aut,2016,316
eth,aut,2017,333
eth,aut,2018,336
eth,bdi,1995,1
eth,bdi,1996,1
eth,bdi,1997,1
eth,bdi,1999,2
eth,bdi,2000,7
eth,bdi,2001,5
eth,bdi,2002,5
eth,bdi,2003,5
eth,bdi,2004,5
eth,bdi,2005,6
eth,bdi,2006,1
eth,bdi,2007,1
eth,bdi,2012,1
eth,bdi,2013,1
eth,bdi,2014,1
eth,bdi,2015,1
eth,bdi,2016,1
eth,bel,1996,102
eth,bel,1997,102
eth,bel,1998,93
eth,bel,1999,98
eth,bel,2000,105
eth,bel,2001,41
eth,bel,2002,37
eth,bel,2003,28
eth,bel,2004,25
eth,bel,2005,109
eth,bel,2006,87
eth,bel,2007,42
eth,bel,2008,63
eth,bel,2009,80
eth,bel,2010,87
eth,bel,2011,105
eth,bel,2012,127
eth,bel,2013,131
eth,bel,2014,152
eth,bel,2015,198
eth,bel,2016,213
eth,bel,2017,191
eth,bel,2018,171
eth,ben,1994,1
eth,ben,1997,4
eth,ben,1998,6
eth,ben,1999,11
eth,ben,2000,15
eth,ben,2001,16
eth,ben,2002,16
eth,ben,2003,17
eth,ben,2004,17
eth,ben,2005,18
eth,ben,2006,6
eth,ben,2007,10
eth,ben,2008,5
eth,ben,2009,4
eth,bgd,2008,1
eth,bgr,1993,8
eth,bgr,1994,48
eth,bgr,1995,77
eth,bgr,1996,84
eth,bgr,1997,24
eth,bgr,1998,29
eth,bgr,1999,38
eth,bgr,2000,49
eth,bgr,2001,59
eth,bgr,2002,57
eth,bgr,2003,58
eth,bgr,2004,60
eth,bgr,2005,55
eth,bgr,2006,55
eth,bgr,2007,55
eth,bgr,2008,57
eth,bgr,2009,59
eth,bgr,2010,63
eth,bgr,2011,62
eth,bgr,2012,9
eth,bgr,2013,14
eth,bgr,2014,13
eth,bgr,2015,12
eth,bgr,2016,13
eth,bgr,2017,13
eth,bgr,2018,13
eth,bhr,2000,1
eth,bhr,2001,1
eth,bhr,2010,1
eth,bhr,2011,1
eth,bhr,2012,1
eth,bih,2005,2
eth,bih,2010,3
eth,bih,2011,1
eth,blr,1994,80
eth,blr,1997,12
eth,blr,1998,91
eth,blr,1999,17
eth,blr,2000,20
eth,blr,2001,21
eth,blr,2002,22
eth,blr,2003,20
eth,blr,2004,19
eth,blr,2005,19
eth,blr,2006,17
eth,blr,2007,13
eth,blr,2008,12
eth,blr,2009,11
eth,blr,2010,10
eth,blr,2011,10
eth,blr,2012,11
eth,blr,2013,9
eth,blr,2014,8
eth,blr,2015,8
eth,blr,2016,6
eth,blr,2017,5
eth,blr,2018,5
eth,blz,2000,4
eth,blz,2001,1
eth,bol,2006,2
eth,bol,2007,22
eth,bol,2008,13
eth,bol,2009,2
eth,bol,2010,2
eth,bol,2011,2
eth,bol,2012,2
eth,bol,2013,2
eth,bol,2014,2
eth,bol,2015,2
