asylum_residence,displacement_type,time,displaced_population
aze,returned_refugees,2014,20.0
aze,returned_refugees,2015,70.0
aze,returned_refugees,2016,184.0
aze,stateless_persons,2004,30000.0
aze,stateless_persons,2005,2300.0
aze,stateless_persons,2006,2300.0
aze,stateless_persons,2007,2078.0
aze,stateless_persons,2008,2078.0
aze,stateless_persons,2009,2078.0
aze,stateless_persons,2010,2078.0
aze,stateless_persons,2011,1741.0
aze,stateless_persons,2012,3585.0
aze,stateless_persons,2013,3585.0
aze,stateless_persons,2014,3585.0
aze,stateless_persons,2015,3585.0
aze,stateless_persons,2016,3585.0
aze,stateless_persons,2017,3585.0
aze,stateless_persons,2018,3585.0
bdi,asylum_seekers,2000,6013.0
bdi,asylum_seekers,2001,7994.0
bdi,asylum_seekers,2002,8777.0
bdi,asylum_seekers,2003,10572.0
bdi,asylum_seekers,2004,10712.0
bdi,asylum_seekers,2005,19900.0
bdi,asylum_seekers,2006,7137.0
bdi,asylum_seekers,2007,7531.0
bdi,asylum_seekers,2008,5269.0
bdi,asylum_seekers,2009,6338.0
bdi,asylum_seekers,2010,12062.0
bdi,asylum_seekers,2011,10060.0
bdi,asylum_seekers,2012,6130.0
bdi,asylum_seekers,2013,6045.0
bdi,asylum_seekers,2014,3051.0
bdi,asylum_seekers,2015,2931.0
bdi,asylum_seekers,2016,3613.0
bdi,asylum_seekers,2017,3540.0
bdi,asylum_seekers,2018,5648.0
bdi,internally_displaced_persons,1994,89900.0
bdi,internally_displaced_persons,1995,216400.0
bdi,internally_displaced_persons,1996,882900.0
bdi,internally_displaced_persons,1997,586083.0
bdi,internally_displaced_persons,1998,100000.0
bdi,internally_displaced_persons,1999,50000.0
bdi,internally_displaced_persons,2000,56000.0
bdi,internally_displaced_persons,2001,20000.0
bdi,internally_displaced_persons,2002,100000.0
bdi,internally_displaced_persons,2003,1970.0
bdi,internally_displaced_persons,2004,855.0
bdi,internally_displaced_persons,2005,11500.0
bdi,internally_displaced_persons,2006,13850.0
bdi,internally_displaced_persons,2008,100000.0
bdi,internally_displaced_persons,2009,100000.0
bdi,internally_displaced_persons,2010,157167.0
bdi,internally_displaced_persons,2011,78796.0
bdi,internally_displaced_persons,2012,78948.0
bdi,internally_displaced_persons,2013,78948.0
bdi,internally_displaced_persons,2014,78948.0
bdi,internally_displaced_persons,2015,25000.0
bdi,internally_displaced_persons,2016,141221.0
bdi,internally_displaced_persons,2017,57258.0
bdi,internally_displaced_persons,2018,31908.0
bdi,others_of_concern,1998,10600.0
bdi,others_of_concern,1999,10600.0
bdi,others_of_concern,2000,742.0
bdi,others_of_concern,2011,250.0
bdi,others_of_concern,2012,299.0
bdi,others_of_concern,2013,463.0
bdi,others_of_concern,2014,524.0
bdi,others_of_concern,2015,645.0
bdi,others_of_concern,2016,655.0
bdi,others_of_concern,2017,767.0
bdi,others_of_concern,2018,787.0
bdi,refugees,1961,30000.0
bdi,refugees,1962,30000.0
bdi,refugees,1963,34000.0
bdi,refugees,1964,78000.0
bdi,refugees,1965,65000.0
bdi,refugees,1966,79000.0
bdi,refugees,1967,79000.0
bdi,refugees,1968,72200.0
bdi,refugees,1969,46200.0
bdi,refugees,1970,38800.0
bdi,refugees,1971,32950.0
bdi,refugees,1972,43390.0
bdi,refugees,1973,49000.0
bdi,refugees,1974,48500.0
bdi,refugees,1975,49500.0
bdi,refugees,1976,49500.0
bdi,refugees,1977,50000.0
bdi,refugees,1978,50340.0
bdi,refugees,1979,50490.0
bdi,refugees,1980,234560.0
bdi,refugees,1981,234590.0
bdi,refugees,1982,253170.0
bdi,refugees,1983,253820.0
bdi,refugees,1984,273810.0
bdi,refugees,1985,267440.0
bdi,refugees,1986,267500.0
bdi,refugees,1987,267500.0
bdi,refugees,1988,267500.0
bdi,refugees,1989,267455.0
bdi,refugees,1990,268403.0
bdi,refugees,1991,270136.0
bdi,refugees,1992,271745.0
bdi,refugees,1993,271883.0
bdi,refugees,1994,300302.0
bdi,refugees,1995,173017.0
bdi,refugees,1996,20733.0
bdi,refugees,1997,22028.0
bdi,refugees,1998,25093.0
bdi,refugees,1999,22109.0
bdi,refugees,2000,27136.0
bdi,refugees,2001,27896.0
bdi,refugees,2002,40533.0
bdi,refugees,2003,40971.0
bdi,refugees,2004,48808.0
bdi,refugees,2005,20681.0
bdi,refugees,2006,13176.0
bdi,refugees,2007,24483.0
bdi,refugees,2008,21093.0
bdi,refugees,2009,24967.0
bdi,refugees,2010,29365.0
bdi,refugees,2011,35659.0
bdi,refugees,2012,41813.0
bdi,refugees,2013,45490.0
bdi,refugees,2014,52936.0
bdi,refugees,2015,53363.0
bdi,refugees,2016,57469.0
bdi,refugees,2017,62353.0
bdi,refugees,2018,71496.0
bdi,returned_idps,1999,5000.0
bdi,returned_idps,2001,42000.0
bdi,returned_idps,2015,1144.0
bdi,returned_refugees,1965,16500.0
bdi,returned_refugees,1966,15700.0
bdi,returned_refugees,1968,5000.0
bdi,returned_refugees,1969,26000.0
bdi,returned_refugees,1970,7200.0
bdi,returned_refugees,1971,7000.0
bdi,returned_refugees,1973,100.0
bdi,returned_refugees,1974,230.0
bdi,returned_refugees,1975,50.0
bdi,returned_refugees,1976,80.0
bdi,returned_refugees,1978,32880.0
bdi,returned_refugees,1979,2120.0
bdi,returned_refugees,1981,160.0
bdi,returned_refugees,1982,160.0
bdi,returned_refugees,1983,2190.0
bdi,returned_refugees,1984,940.0
bdi,returned_refugees,1985,2550.0
bdi,returned_refugees,1986,250.0
bdi,returned_refugees,1992,210.0
bdi,returned_refugees,1993,167.0
bdi,returned_refugees,1994,338099.0
bdi,returned_refugees,1995,41264.0
bdi,returned_refugees,1996,128227.0
bdi,returned_refugees,1997,3567.0
bdi,returned_refugees,1998,5145.0
bdi,returned_refugees,1999,4318.0
bdi,returned_refugees,2000,432.0
bdi,returned_refugees,2001,37.0
bdi,returned_refugees,2002,455.0
bdi,returned_refugees,2003,606.0
bdi,returned_refugees,2004,11530.0
bdi,returned_refugees,2005,1488.0
bdi,returned_refugees,2006,1102.0
bdi,returned_refugees,2007,392.0
bdi,returned_refugees,2008,141.0
bdi,returned_refugees,2009,56.0
bdi,returned_refugees,2010,1112.0
bdi,returned_refugees,2011,490.0
bdi,returned_refugees,2012,273.0
bdi,returned_refugees,2013,358.0
bdi,returned_refugees,2014,85.0
bdi,returned_refugees,2015,42.0
bdi,returned_refugees,2016,19.0
bdi,returned_refugees,2017,70612.0
bdi,returned_refugees,2018,45536.0
bdi,stateless_persons,2010,1059.0
bdi,stateless_persons,2011,1059.0
bdi,stateless_persons,2012,1302.0
bdi,stateless_persons,2013,1302.0
bdi,stateless_persons,2014,1302.0
bdi,stateless_persons,2015,1302.0
bdi,stateless_persons,2016,974.0
bdi,stateless_persons,2017,974.0
bdi,stateless_persons,2018,974.0
bel,asylum_seekers,2000,46240.0
bel,asylum_seekers,2001,664.0
bel,asylum_seekers,2002,20027.0
bel,asylum_seekers,2003,22604.0
bel,asylum_seekers,2004,22863.0
bel,asylum_seekers,2005,18913.0
bel,asylum_seekers,2006,15724.0
bel,asylum_seekers,2007,15247.0
bel,asylum_seekers,2008,14263.0
bel,asylum_seekers,2009,18233.0
bel,asylum_seekers,2010,18288.0
bel,asylum_seekers,2011,19006.0
bel,asylum_seekers,2012,15036.0
bel,asylum_seekers,2013,11483.0
bel,asylum_seekers,2014,9951.0
bel,asylum_seekers,2015,36009.0
bel,asylum_seekers,2016,24111.0
bel,asylum_seekers,2017,18760.0
bel,asylum_seekers,2018,19390.0
bel,refugees,1951,55000.0
bel,refugees,1952,53500.0
bel,refugees,1953,53000.0
bel,refugees,1954,53000.0
bel,refugees,1955,53000.0
bel,refugees,1956,65000.0
bel,refugees,1957,69000.0
bel,refugees,1958,63000.0
bel,refugees,1959,58000.0
bel,refugees,1960,55000.0
bel,refugees,1961,53000.0
bel,refugees,1962,51000.0
bel,refugees,1963,50000.0
bel,refugees,1964,47000.0
bel,refugees,1965,47000.0
bel,refugees,1966,40000.0
bel,refugees,1967,34000.0
bel,refugees,1968,33000.0
bel,refugees,1969,30000.0
bel,refugees,1970,31500.0
bel,refugees,1971,29000.0
bel,refugees,1972,29000.0
bel,refugees,1973,20000.0
bel,refugees,1974,11100.0
bel,refugees,1975,16788.0
bel,refugees,1976,17000.0
bel,refugees,1977,17000.0
bel,refugees,1978,17000.0
bel,refugees,1979,32000.0
bel,refugees,1980,33000.0
bel,refugees,1981,35000.0
bel,refugees,1982,21000.0
bel,refugees,1983,35000.0
bel,refugees,1984,36400.0
bel,refugees,1985,36600.0
bel,refugees,1986,35900.0
bel,refugees,1987,22000.0
bel,refugees,1988,23117.0
bel,refugees,1989,25531.0
bel,refugees,1990,25911.0
bel,refugees,1991,24071.0
bel,refugees,1992,24292.0
bel,refugees,1993,24908.0
bel,refugees,1994,19497.0
bel,refugees,1995,31691.0
bel,refugees,1996,36060.0
bel,refugees,1997,36060.0
bel,refugees,1998,15509.0
bel,refugees,1999,16760.0
bel,refugees,2000,18832.0
bel,refugees,2001,12265.0
bel,refugees,2002,12578.0
bel,refugees,2003,12595.0
bel,refugees,2004,13529.0
bel,refugees,2005,15282.0
bel,refugees,2006,16820.0
bel,refugees,2007,17575.0
bel,refugees,2008,17026.0
bel,refugees,2009,15545.0
bel,refugees,2010,17892.0
bel,refugees,2011,22402.0
bel,refugees,2012,22024.0
bel,refugees,2013,25629.0
bel,refugees,2014,29179.0
bel,refugees,2015,35314.0
bel,refugees,2016,42168.0
bel,refugees,2017,42132.0
bel,refugees,2018,42128.0
bel,returned_refugees,1985,1.0
bel,returned_refugees,1994,12.0
bel,returned_refugees,1995,13.0
bel,returned_refugees,1996,80.0
bel,returned_refugees,1998,98.0
bel,returned_refugees,1999,1104.0
bel,returned_refugees,2000,2930.0
bel,returned_refugees,2001,350.0
bel,returned_refugees,2002,477.0
bel,returned_refugees,2003,245.0
bel,returned_refugees,2004,213.0
bel,returned_refugees,2005,161.0
bel,returned_refugees,2006,169.0
bel,returned_refugees,2007,18.0
bel,returned_refugees,2008,28.0
bel,returned_refugees,2009,97.0
bel,returned_refugees,2010,5.0
bel,returned_refugees,2011,2.0
bel,returned_refugees,2012,95.0
bel,returned_refugees,2014,34.0
bel,returned_refugees,2015,29.0
bel,stateless_persons,2004,93.0
bel,stateless_persons,2005,237.0
bel,stateless_persons,2006,426.0
bel,stateless_persons,2007,468.0
bel,stateless_persons,2008,548.0
bel,stateless_persons,2009,637.0
bel,stateless_persons,2010,691.0
bel,stateless_persons,2011,697.0
bel,stateless_persons,2012,3898.0
bel,stateless_persons,2013,2466.0
bel,stateless_persons,2014,2554.0
bel,stateless_persons,2015,5776.0
bel,stateless_persons,2016,2630.0
bel,stateless_persons,2017,7695.0
bel,stateless_persons,2018,7695.0
ben,asylum_seekers,2000,66.0
ben,asylum_seekers,2001,226.0
ben,asylum_seekers,2002,315.0
ben,asylum_seekers,2003,814.0
ben,asylum_seekers,2004,1053.0
ben,asylum_seekers,2005,1695.0
ben,asylum_seekers,2006,1349.0
ben,asylum_seekers,2007,536.0
ben,asylum_seekers,2008,212.0
ben,asylum_seekers,2009,124.0
ben,asylum_seekers,2010,101.0
ben,asylum_seekers,2011,358.0
ben,asylum_seekers,2012,131.0
ben,asylum_seekers,2013,108.0
ben,asylum_seekers,2014,68.0
ben,asylum_seekers,2015,178.0
ben,asylum_seekers,2016,226.0
ben,asylum_seekers,2017,256.0
ben,asylum_seekers,2018,293.0
ben,refugees,1969,1100.0
ben,refugees,1983,50.0
ben,refugees,1984,800.0
ben,refugees,1985,3700.0
ben,refugees,1986,3740.0
ben,refugees,1987,3050.0
ben,refugees,1988,1176.0
ben,refugees,1989,858.0
ben,refugees,1990,456.0
ben,refugees,1991,456.0
ben,refugees,1992,293.0
ben,refugees,1993,156241.0
ben,refugees,1994,70406.0
ben,refugees,1995,23843.0
ben,refugees,1996,5960.0
ben,refugees,1997,2918.0
ben,refugees,1998,2903.0
ben,refugees,1999,3657.0
ben,refugees,2000,4296.0
ben,refugees,2001,4799.0
ben,refugees,2002,5021.0
ben,refugees,2003,5034.0
ben,refugees,2004,4802.0
ben,refugees,2005,30294.0
ben,refugees,2006,10797.0
ben,refugees,2007,7621.0
ben,refugees,2008,6933.0
ben,refugees,2009,7205.0
ben,refugees,2010,7139.0
ben,refugees,2011,7217.0
ben,refugees,2012,4966.0
ben,refugees,2013,194.0
ben,refugees,2014,415.0
ben,refugees,2015,530.0
ben,refugees,2016,809.0
ben,refugees,2017,1055.0
ben,refugees,2018,1157.0
ben,returned_refugees,1989,410.0
ben,returned_refugees,1990,320.0
ben,returned_refugees,1991,320.0
ben,returned_refugees,1992,280.0
ben,returned_refugees,1993,413.0
ben,returned_refugees,1994,92727.0
ben,returned_refugees,1995,46676.0
ben,returned_refugees,1996,15779.0
ben,returned_refugees,1997,3539.0
ben,returned_refugees,1998,21.0
ben,returned_refugees,1999,14.0
ben,returned_refugees,2000,29.0
ben,returned_refugees,2001,28.0
ben,returned_refugees,2002,29.0
ben,returned_refugees,2003,226.0
ben,returned_refugees,2004,276.0
ben,returned_refugees,2005,77.0
ben,returned_refugees,2006,2260.0
ben,returned_refugees,2007,2104.0
ben,returned_refugees,2008,571.0
ben,returned_refugees,2009,207.0
ben,returned_refugees,2010,47.0
ben,returned_refugees,2011,105.0
ben,returned_refugees,2012,140.0
ben,returned_refugees,2013,240.0
ben,returned_refugees,2014,11.0
ben,returned_refugees,2015,6.0
ben,returned_refugees,2016,3.0
bfa,asylum_seekers,2000,314.0
bfa,asylum_seekers,2001,250.0
bfa,asylum_seekers,2002,377.0
bfa,asylum_seekers,2003,499.0
bfa,asylum_seekers,2004,518.0
bfa,asylum_seekers,2005,784.0
bfa,asylum_seekers,2006,756.0
bfa,asylum_seekers,2007,598.0
bfa,asylum_seekers,2008,604.0
bfa,asylum_seekers,2009,515.0
bfa,asylum_seekers,2010,534.0
bfa,asylum_seekers,2011,665.0
bfa,asylum_seekers,2012,686.0
bfa,asylum_seekers,2013,791.0
bfa,asylum_seekers,2014,203.0
bfa,asylum_seekers,2015,143.0
bfa,asylum_seekers,2016,124.0
bfa,asylum_seekers,2017,43.0
bfa,asylum_seekers,2018,35.0
bfa,internally_displaced_persons,2017,2350.0
bfa,internally_displaced_persons,2018,47029.0
bfa,refugees,1983,70.0
bfa,refugees,1984,100.0
bfa,refugees,1985,90.0
bfa,refugees,1986,220.0
bfa,refugees,1987,270.0
bfa,refugees,1988,260.0
bfa,refugees,1989,360.0
bfa,refugees,1990,350.0
bfa,refugees,1991,320.0
bfa,refugees,1992,5670.0
bfa,refugees,1993,6604.0
bfa,refugees,1994,49990.0
bfa,refugees,1995,29777.0
bfa,refugees,1996,28381.0
bfa,refugees,1997,1801.0
bfa,refugees,1998,564.0
bfa,refugees,1999,675.0
bfa,refugees,2000,696.0
bfa,refugees,2001,457.0
bfa,refugees,2002,457.0
bfa,refugees,2003,466.0
bfa,refugees,2004,492.0
bfa,refugees,2005,511.0
bfa,refugees,2006,511.0
bfa,refugees,2007,535.0
bfa,refugees,2008,557.0
bfa,refugees,2009,543.0
bfa,refugees,2010,531.0
bfa,refugees,2011,546.0
bfa,refugees,2012,39306.0
bfa,refugees,2013,29234.0
bfa,refugees,2014,31894.0
bfa,refugees,2015,34017.0
bfa,refugees,2016,32552.0
bfa,refugees,2017,24151.0
bfa,refugees,2018,25115.0
bfa,returned_refugees,1991,60.0
bfa,returned_refugees,1994,10.0
bfa,returned_refugees,1995,4404.0
bfa,returned_refugees,1996,1396.0
bfa,returned_refugees,1997,17703.0
bfa,returned_refugees,1998,1667.0
bfa,returned_refugees,1999,1.0
bfa,returned_refugees,2000,3.0
bfa,returned_refugees,2001,4.0
bfa,returned_refugees,2003,15.0
bfa,returned_refugees,2004,6.0
bfa,returned_refugees,2005,7.0
bfa,returned_refugees,2006,6.0
bfa,returned_refugees,2007,20.0
bfa,returned_refugees,2008,7.0
bfa,returned_refugees,2009,12.0
bfa,returned_refugees,2010,9.0
bfa,returned_refugees,2011,2.0
bfa,returned_refugees,2012,41.0
bfa,returned_refugees,2013,3766.0
bfa,returned_refugees,2014,7745.0
bfa,returned_refugees,2015,1674.0
bfa,returned_refugees,2016,3478.0
bgd,asylum_seekers,2000,2.0
bgd,asylum_seekers,2001,21.0
bgd,asylum_seekers,2002,22.0
bgd,asylum_seekers,2003,8.0
bgd,asylum_seekers,2004,10.0
bgd,asylum_seekers,2005,58.0
bgd,asylum_seekers,2006,79.0
bgd,asylum_seekers,2007,53.0
bgd,asylum_seekers,2008,3.0
bgd,asylum_seekers,2011,2.0
bgd,asylum_seekers,2012,3.0
bgd,asylum_seekers,2013,9.0
bgd,asylum_seekers,2014,13.0
bgd,asylum_seekers,2016,1.0
bgd,asylum_seekers,2017,110.0
bgd,asylum_seekers,2018,39.0
bgd,refugees,1978,164000.0
bgd,refugees,1990,145.0
bgd,refugees,1991,40260.0
bgd,refugees,1992,245154.0
bgd,refugees,1993,198954.0
bgd,refugees,1994,116228.0
bgd,refugees,1995,51118.0
bgd,refugees,1996,30692.0
bgd,refugees,1997,21603.0
bgd,refugees,1998,22277.0
bgd,refugees,1999,22210.0
bgd,refugees,2000,21627.0
bgd,refugees,2001,22173.0
bgd,refugees,2002,22025.0
bgd,refugees,2003,19792.0
bgd,refugees,2004,20449.0
bgd,refugees,2005,21098.0
bgd,refugees,2006,26311.0
bgd,refugees,2007,27573.0
bgd,refugees,2008,28389.0
bgd,refugees,2009,228586.0
bgd,refugees,2010,229253.0
bgd,refugees,2011,229669.0
bgd,refugees,2012,230697.0
bgd,refugees,2013,231145.0
bgd,refugees,2014,232472.0
bgd,refugees,2015,231958.0
bgd,refugees,2016,276207.0
bgd,refugees,2017,932209.0
bgd,refugees,2018,906635.0
bgd,returned_refugees,1974,104320.0
bgd,returned_refugees,1978,36000.0
bgd,returned_refugees,1979,150680.0
bgd,returned_refugees,1992,8530.0
bgd,returned_refugees,1993,46131.0
bgd,returned_refugees,1994,85306.0
bgd,returned_refugees,1995,61505.0
bgd,returned_refugees,1996,23049.0
bgd,returned_refugees,1997,10072.0
bgd,returned_refugees,1998,107.0
bgd,returned_refugees,1999,1138.0
bgd,returned_refugees,2000,1326.0
bgd,returned_refugees,2001,283.0
bgd,returned_refugees,2002,761.0
bgd,returned_refugees,2003,3240.0
bgd,returned_refugees,2004,210.0
bgd,returned_refugees,2005,94.0
bgd,returned_refugees,2011,2.0
bgd,returned_refugees,2012,2.0
bgd,returned_refugees,2013,5.0
bgd,stateless_persons,2004,250000.0
bgd,stateless_persons,2005,250000.0
bgd,stateless_persons,2006,300000.0
bgr,asylum_seekers,2000,1316.0
bgr,asylum_seekers,2001,1545.0
bgr,asylum_seekers,2002,1140.0
bgr,asylum_seekers,2003,756.0
bgr,asylum_seekers,2004,920.0
bgr,asylum_seekers,2005,805.0
bgr,asylum_seekers,2006,860.0
bgr,asylum_seekers,2007,1012.0
bgr,asylum_seekers,2008,1079.0
bgr,asylum_seekers,2009,1196.0
bgr,asylum_seekers,2010,1412.0
bgr,asylum_seekers,2011,1384.0
bgr,asylum_seekers,2012,1270.0
bgr,asylum_seekers,2013,4560.0
bgr,asylum_seekers,2014,6751.0
bgr,asylum_seekers,2015,9499.0
bgr,asylum_seekers,2016,16042.0
bgr,asylum_seekers,2017,2689.0
bgr,asylum_seekers,2018,1530.0
bgr,refugees,1992,218.0
bgr,refugees,1993,450.0
bgr,refugees,1994,1060.0
bgr,refugees,1995,1320.0
bgr,refugees,1996,1430.0
bgr,refugees,1997,390.0
bgr,refugees,1998,240.0
bgr,refugees,1999,547.0
bgr,refugees,2000,1474.0
bgr,refugees,2001,3004.0
bgr,refugees,2002,3658.0
bgr,refugees,2003,4068.0
bgr,refugees,2004,4684.0
bgr,refugees,2005,4413.0
bgr,refugees,2006,4504.0
bgr,refugees,2007,4836.0
bgr,refugees,2008,5129.0
bgr,refugees,2009,5393.0
bgr,refugees,2010,5530.0
bgr,refugees,2011,5688.0
bgr,refugees,2012,2288.0
bgr,refugees,2013,4320.0
bgr,refugees,2014,11046.0
bgr,refugees,2015,16557.0
bgr,refugees,2016,17814.0
bgr,refugees,2017,19149.0
bgr,refugees,2018,19876.0
bgr,returned_refugees,1994,3.0
bgr,returned_refugees,1995,3.0
bgr,returned_refugees,1996,132.0
bgr,returned_refugees,1997,8.0
bgr,returned_refugees,1999,21.0
bgr,returned_refugees,2000,3.0
bgr,returned_refugees,2001,4.0
bgr,returned_refugees,2002,5.0
bgr,returned_refugees,2003,10.0
bgr,returned_refugees,2004,1.0
bgr,returned_refugees,2006,1.0
bgr,returned_refugees,2014,31.0
bgr,returned_refugees,2015,11.0
bgr,stateless_persons,2014,67.0
bgr,stateless_persons,2015,67.0
bgr,stateless_persons,2016,67.0
bgr,stateless_persons,2017,48.0
bgr,stateless_persons,2018,92.0
bhr,asylum_seekers,2000,2.0
bhr,asylum_seekers,2002,1.0
bhr,asylum_seekers,2003,1.0
bhr,asylum_seekers,2004,6.0
bhr,asylum_seekers,2005,15.0
bhr,asylum_seekers,2006,17.0
bhr,asylum_seekers,2007,35.0
bhr,asylum_seekers,2008,49.0
bhr,asylum_seekers,2009,12.0
bhr,asylum_seekers,2010,69.0
bhr,asylum_seekers,2011,160.0
bhr,asylum_seekers,2012,50.0
bhr,asylum_seekers,2013,52.0
bhr,asylum_seekers,2014,42.0
bhr,asylum_seekers,2015,113.0
bhr,asylum_seekers,2016,111.0
bhr,asylum_seekers,2017,105.0
bhr,asylum_seekers,2018,48.0
bhr,refugees,1974,60.0
bhr,refugees,1985,800.0
bhr,refugees,1987,2360.0
bhr,refugees,1988,50.0
bhr,refugees,1989,150.0
bhr,refugees,1990,1780.0
bhr,refugees,1999,1.0
bhr,refugees,2000,1.0
bhr,refugees,2001,1.0
bhr,refugees,2006,1.0
bhr,refugees,2008,48.0
bhr,refugees,2009,139.0
bhr,refugees,2010,165.0
bhr,refugees,2011,199.0
bhr,refugees,2012,289.0
bhr,refugees,2013,294.0
bhr,refugees,2014,311.0
bhr,refugees,2015,247.0
bhr,refugees,2016,271.0
bhr,refugees,2017,255.0
bhr,refugees,2018,262.0
bhr,returned_refugees,2015,11.0
bhs,asylum_seekers,2000,3.0
bhs,asylum_seekers,2010,9.0
bhs,asylum_seekers,2011,14.0
bhs,asylum_seekers,2012,14.0
bhs,asylum_seekers,2013,12.0
bhs,asylum_seekers,2014,17.0
bhs,asylum_seekers,2015,21.0
bhs,asylum_seekers,2016,18.0
bhs,asylum_seekers,2017,14.0
bhs,asylum_seekers,2018,19.0
bhs,others_of_concern,2012,1.0
bhs,others_of_concern,2014,75.0
bhs,others_of_concern,2015,86.0
bhs,refugees,1992,374.0
bhs,refugees,1993,59.0
bhs,refugees,1995,8.0
