origin,displacement_type,time,displaced_population
bdi,returned_refugees,1989,80
bdi,returned_refugees,1990,320
bdi,returned_refugees,1991,6580
bdi,returned_refugees,1992,48250
bdi,returned_refugees,1993,6355
bdi,returned_refugees,1994,271088
bdi,returned_refugees,1995,5840
bdi,returned_refugees,1996,108062
bdi,returned_refugees,1997,90813
bdi,returned_refugees,1998,23790
bdi,returned_refugees,1999,12243
bdi,returned_refugees,2000,6843
bdi,returned_refugees,2001,27885
bdi,returned_refugees,2002,53287
bdi,returned_refugees,2003,82409
bdi,returned_refugees,2004,90321
bdi,returned_refugees,2005,68248
bdi,returned_refugees,2006,48144
bdi,returned_refugees,2007,39817
bdi,returned_refugees,2008,95389
bdi,returned_refugees,2009,32362
bdi,returned_refugees,2010,4766
bdi,returned_refugees,2011,4378
bdi,returned_refugees,2012,35741
bdi,returned_refugees,2013,2126
bdi,returned_refugees,2014,1350
bdi,returned_refugees,2015,14
bdi,returned_refugees,2016,4117
bdi,returned_refugees,2017,70612
bdi,returned_refugees,2018,45536
bel,asylum_seekers,2000,21
bel,asylum_seekers,2001,22
bel,asylum_seekers,2002,24
bel,asylum_seekers,2003,13
bel,asylum_seekers,2004,23
bel,asylum_seekers,2005,22
bel,asylum_seekers,2006,35
bel,asylum_seekers,2007,9
bel,asylum_seekers,2008,28
bel,asylum_seekers,2009,26
bel,asylum_seekers,2010,9
bel,asylum_seekers,2011,4
bel,asylum_seekers,2012,16
bel,asylum_seekers,2013,31
bel,asylum_seekers,2014,23
bel,asylum_seekers,2015,35
bel,asylum_seekers,2016,21
bel,asylum_seekers,2017,33
bel,asylum_seekers,2018,76
bel,others_of_concern,2015,1
bel,others_of_concern,2016,1
bel,refugees,1994,2
bel,refugees,1995,3
bel,refugees,1996,5
bel,refugees,1997,10
bel,refugees,1998,14
bel,refugees,1999,16
bel,refugees,2000,19
bel,refugees,2001,13
bel,refugees,2002,27
bel,refugees,2003,40
bel,refugees,2004,45
bel,refugees,2005,95
bel,refugees,2006,64
bel,refugees,2007,60
bel,refugees,2008,61
bel,refugees,2009,71
bel,refugees,2010,83
bel,refugees,2011,90
bel,refugees,2012,93
bel,refugees,2013,78
bel,refugees,2014,75
bel,refugees,2015,65
bel,refugees,2016,45
bel,refugees,2017,52
bel,refugees,2018,50
ben,asylum_seekers,2000,144
ben,asylum_seekers,2001,183
ben,asylum_seekers,2002,231
ben,asylum_seekers,2003,260
ben,asylum_seekers,2004,215
ben,asylum_seekers,2005,272
ben,asylum_seekers,2006,160
ben,asylum_seekers,2007,169
ben,asylum_seekers,2008,187
ben,asylum_seekers,2009,197
ben,asylum_seekers,2010,235
ben,asylum_seekers,2011,274
ben,asylum_seekers,2012,442
ben,asylum_seekers,2013,518
ben,asylum_seekers,2014,721
ben,asylum_seekers,2015,1164
ben,asylum_seekers,2016,1174
ben,asylum_seekers,2017,1122
ben,asylum_seekers,2018,1036
ben,others_of_concern,2015,7
ben,others_of_concern,2016,7
ben,others_of_concern,2017,6
ben,others_of_concern,2018,6
ben,refugees,1976,100
ben,refugees,1978,200
ben,refugees,1979,200
ben,refugees,1986,50
ben,refugees,1987,50
ben,refugees,1988,50
ben,refugees,1989,62
ben,refugees,1990,2
ben,refugees,1991,4
ben,refugees,1992,4
ben,refugees,1993,68
ben,refugees,1994,77
ben,refugees,1995,54
ben,refugees,1996,46
ben,refugees,1997,46
ben,refugees,1998,56
ben,refugees,1999,52
ben,refugees,2000,54
ben,refugees,2001,55
ben,refugees,2002,232
ben,refugees,2003,282
ben,refugees,2004,309
ben,refugees,2005,411
ben,refugees,2006,215
ben,refugees,2007,271
ben,refugees,2008,318
ben,refugees,2009,411
ben,refugees,2010,442
ben,refugees,2011,461
ben,refugees,2012,457
ben,refugees,2013,302
ben,refugees,2014,340
ben,refugees,2015,412
ben,refugees,2016,489
ben,refugees,2017,561
ben,refugees,2018,634
ben,returned_refugees,1993,1
ben,returned_refugees,1994,1
ben,returned_refugees,2000,8
bfa,asylum_seekers,2000,247
bfa,asylum_seekers,2001,243
bfa,asylum_seekers,2002,179
bfa,asylum_seekers,2003,158
bfa,asylum_seekers,2004,112
bfa,asylum_seekers,2005,211
bfa,asylum_seekers,2006,203
bfa,asylum_seekers,2007,264
bfa,asylum_seekers,2008,317
bfa,asylum_seekers,2009,377
bfa,asylum_seekers,2010,505
bfa,asylum_seekers,2011,350
bfa,asylum_seekers,2012,518
bfa,asylum_seekers,2013,945
bfa,asylum_seekers,2014,1592
bfa,asylum_seekers,2015,2702
bfa,asylum_seekers,2016,4212
bfa,asylum_seekers,2017,5538
bfa,asylum_seekers,2018,4908
bfa,internally_displaced_persons,2017,2350
bfa,internally_displaced_persons,2018,47029
bfa,others_of_concern,2014,1
bfa,others_of_concern,2015,1
bfa,refugees,1984,50
bfa,refugees,1985,90
bfa,refugees,1986,110
bfa,refugees,1987,50
bfa,refugees,1989,2
bfa,refugees,1990,2
bfa,refugees,1991,8
bfa,refugees,1992,61
bfa,refugees,1993,63
bfa,refugees,1994,67
bfa,refugees,1995,63
bfa,refugees,1996,72
bfa,refugees,1997,118
bfa,refugees,1998,103
bfa,refugees,1999,106
bfa,refugees,2000,130
bfa,refugees,2001,98
bfa,refugees,2002,978
bfa,refugees,2003,853
bfa,refugees,2004,577
bfa,refugees,2005,607
bfa,refugees,2006,377
bfa,refugees,2007,558
bfa,refugees,2008,725
bfa,refugees,2009,990
bfa,refugees,2010,1145
bfa,refugees,2011,1271
bfa,refugees,2012,1460
bfa,refugees,2013,1584
bfa,refugees,2014,1857
bfa,refugees,2015,2148
bfa,refugees,2016,2357
bfa,refugees,2017,2679
bfa,refugees,2018,11432
bfa,returned_refugees,1994,5
bfa,returned_refugees,1998,2
bfa,returned_refugees,1999,1
bfa,returned_refugees,2000,3
bfa,returned_refugees,2012,2
bgd,asylum_seekers,2000,3322
bgd,asylum_seekers,2001,3449
bgd,asylum_seekers,2002,4828
bgd,asylum_seekers,2003,8271
bgd,asylum_seekers,2004,9346
bgd,asylum_seekers,2005,10166
bgd,asylum_seekers,2006,4022
bgd,asylum_seekers,2007,7335
bgd,asylum_seekers,2008,6711
bgd,asylum_seekers,2009,1826
bgd,asylum_seekers,2010,6510
bgd,asylum_seekers,2011,5252
bgd,asylum_seekers,2012,8184
bgd,asylum_seekers,2013,22870
bgd,asylum_seekers,2014,22080
bgd,asylum_seekers,2015,30558
bgd,asylum_seekers,2016,25931
bgd,asylum_seekers,2017,68108
bgd,asylum_seekers,2018,58816
bgd,others_of_concern,2005,1
bgd,others_of_concern,2008,1
bgd,others_of_concern,2009,2
bgd,others_of_concern,2013,5
bgd,others_of_concern,2014,14
bgd,others_of_concern,2015,18
bgd,others_of_concern,2016,15
bgd,others_of_concern,2017,15
bgd,others_of_concern,2018,8
bgd,refugees,1987,2
bgd,refugees,1988,6
bgd,refugees,1989,6
bgd,refugees,1990,477
bgd,refugees,1991,611
bgd,refugees,1992,53921
bgd,refugees,1993,57158
bgd,refugees,1994,56199
bgd,refugees,1995,56956
bgd,refugees,1996,57959
bgd,refugees,1997,44373
bgd,refugees,1998,4658
bgd,refugees,1999,4468
bgd,refugees,2000,5401
bgd,refugees,2001,5548
bgd,refugees,2002,5808
bgd,refugees,2003,5565
bgd,refugees,2004,5731
bgd,refugees,2005,7304
bgd,refugees,2006,7803
bgd,refugees,2007,10243
bgd,refugees,2008,10098
bgd,refugees,2009,10432
bgd,refugees,2010,10049
bgd,refugees,2011,10056
bgd,refugees,2012,10161
bgd,refugees,2013,9728
bgd,refugees,2014,10883
bgd,refugees,2015,12173
bgd,refugees,2016,13850
bgd,refugees,2017,16759
bgd,refugees,2018,20988
bgd,returned_refugees,1995,1
bgd,returned_refugees,1996,3
bgd,returned_refugees,1997,16539
bgd,returned_refugees,1998,13420
bgr,asylum_seekers,2000,1306
bgr,asylum_seekers,2001,1509
bgr,asylum_seekers,2002,1746
bgr,asylum_seekers,2003,1379
bgr,asylum_seekers,2004,1221
bgr,asylum_seekers,2005,1217
bgr,asylum_seekers,2006,832
bgr,asylum_seekers,2007,414
bgr,asylum_seekers,2008,300
bgr,asylum_seekers,2009,437
bgr,asylum_seekers,2010,128
bgr,asylum_seekers,2011,180
bgr,asylum_seekers,2012,144
bgr,asylum_seekers,2013,178
bgr,asylum_seekers,2014,193
bgr,asylum_seekers,2015,206
bgr,asylum_seekers,2016,260
bgr,asylum_seekers,2017,308
bgr,asylum_seekers,2018,345
bgr,others_of_concern,2013,1
bgr,others_of_concern,2015,1
bgr,others_of_concern,2016,1
bgr,refugees,1969,90
bgr,refugees,1970,320
bgr,refugees,1971,340
bgr,refugees,1972,340
bgr,refugees,1973,340
bgr,refugees,1974,300
bgr,refugees,1975,300
bgr,refugees,1978,290
bgr,refugees,1980,329
bgr,refugees,1981,274
bgr,refugees,1982,257
bgr,refugees,1983,227
bgr,refugees,1984,183
bgr,refugees,1985,190
bgr,refugees,1986,160
bgr,refugees,1987,138
bgr,refugees,1988,898
bgr,refugees,1989,869
bgr,refugees,1990,1922
bgr,refugees,1991,2735
bgr,refugees,1992,2981
bgr,refugees,1993,3155
bgr,refugees,1994,4689
bgr,refugees,1995,4156
bgr,refugees,1996,3246
bgr,refugees,1997,3048
bgr,refugees,1998,3122
bgr,refugees,1999,2653
bgr,refugees,2000,2404
bgr,refugees,2001,2121
bgr,refugees,2002,2841
bgr,refugees,2003,2567
bgr,refugees,2004,2231
bgr,refugees,2005,4254
bgr,refugees,2006,3438
bgr,refugees,2007,3311
bgr,refugees,2008,3040
bgr,refugees,2009,2745
bgr,refugees,2010,2559
bgr,refugees,2011,2327
bgr,refugees,2012,2147
bgr,refugees,2013,1880
bgr,refugees,2014,1648
bgr,refugees,2015,1269
bgr,refugees,2016,805
bgr,refugees,2017,716
bgr,refugees,2018,620
bgr,returned_refugees,2000,2
bhr,asylum_seekers,2000,55
bhr,asylum_seekers,2001,9
bhr,asylum_seekers,2002,14
bhr,asylum_seekers,2003,12
bhr,asylum_seekers,2004,22
bhr,asylum_seekers,2005,27
bhr,asylum_seekers,2006,20
bhr,asylum_seekers,2007,18
bhr,asylum_seekers,2008,13
bhr,asylum_seekers,2009,4
bhr,asylum_seekers,2010,26
bhr,asylum_seekers,2011,76
bhr,asylum_seekers,2012,110
bhr,asylum_seekers,2013,91
bhr,asylum_seekers,2014,101
bhr,asylum_seekers,2015,89
bhr,asylum_seekers,2016,95
bhr,asylum_seekers,2017,169
bhr,asylum_seekers,2018,130
bhr,others_of_concern,2013,7
bhr,others_of_concern,2014,7
bhr,others_of_concern,2015,1
bhr,refugees,1990,39
bhr,refugees,1991,52
bhr,refugees,1992,53
bhr,refugees,1993,60
bhr,refugees,1994,75
bhr,refugees,1995,71
bhr,refugees,1996,63
bhr,refugees,1997,82
bhr,refugees,1998,97
bhr,refugees,1999,129
bhr,refugees,2000,95
bhr,refugees,2001,46
bhr,refugees,2002,50
bhr,refugees,2003,52
bhr,refugees,2004,52
bhr,refugees,2005,41
bhr,refugees,2006,62
bhr,refugees,2007,73
bhr,refugees,2008,80
bhr,refugees,2009,79
bhr,refugees,2010,87
bhr,refugees,2011,215
bhr,refugees,2012,297
bhr,refugees,2013,275
bhr,refugees,2014,347
bhr,refugees,2015,421
bhr,refugees,2016,462
bhr,refugees,2017,495
bhr,refugees,2018,535
bhr,returned_refugees,2001,20
bhs,asylum_seekers,2000,10
bhs,asylum_seekers,2001,24
bhs,asylum_seekers,2002,161
bhs,asylum_seekers,2003,18
bhs,asylum_seekers,2004,20
bhs,asylum_seekers,2005,18
bhs,asylum_seekers,2006,19
bhs,asylum_seekers,2007,25
bhs,asylum_seekers,2008,25
bhs,asylum_seekers,2009,32
bhs,asylum_seekers,2010,30
bhs,asylum_seekers,2011,37
bhs,asylum_seekers,2012,38
bhs,asylum_seekers,2013,27
bhs,asylum_seekers,2014,42
bhs,asylum_seekers,2015,82
bhs,asylum_seekers,2016,121
bhs,asylum_seekers,2017,234
bhs,asylum_seekers,2018,381
bhs,refugees,1998,1
bhs,refugees,1999,1
bhs,refugees,2000,1
bhs,refugees,2002,1
bhs,refugees,2003,1
bhs,refugees,2004,1
bhs,refugees,2005,1
bhs,refugees,2006,14
bhs,refugees,2007,14
bhs,refugees,2008,15
bhs,refugees,2009,15
bhs,refugees,2010,17
bhs,refugees,2011,185
bhs,refugees,2012,196
bhs,refugees,2013,210
bhs,refugees,2014,215
bhs,refugees,2015,215
bhs,refugees,2016,299
bhs,refugees,2017,373
bhs,refugees,2018,411
bih,asylum_seekers,2000,4307
bih,asylum_seekers,2001,4189
bih,asylum_seekers,2002,5936
bih,asylum_seekers,2003,2195
bih,asylum_seekers,2004,1193
bih,asylum_seekers,2005,1815
bih,asylum_seekers,2006,1687
bih,asylum_seekers,2007,1106
bih,asylum_seekers,2008,1159
bih,asylum_seekers,2009,1156
bih,asylum_seekers,2010,1347
bih,asylum_seekers,2011,1955
bih,asylum_seekers,2012,2796
bih,asylum_seekers,2013,4147
bih,asylum_seekers,2014,6780
bih,asylum_seekers,2015,7023
bih,asylum_seekers,2016,3112
bih,asylum_seekers,2017,1866
bih,asylum_seekers,2018,1604
bih,internally_displaced_persons,1993,1290000
bih,internally_displaced_persons,1994,1282600
bih,internally_displaced_persons,1995,1097800
bih,internally_displaced_persons,1996,760146
bih,internally_displaced_persons,1997,816000
bih,internally_displaced_persons,1998,836430
bih,internally_displaced_persons,1999,809545
bih,internally_displaced_persons,2000,518252
bih,internally_displaced_persons,2001,438253
bih,internally_displaced_persons,2002,367491
bih,internally_displaced_persons,2003,327188
bih,internally_displaced_persons,2004,309240
bih,internally_displaced_persons,2005,182747
bih,internally_displaced_persons,2006,135500
bih,internally_displaced_persons,2007,130984
bih,internally_displaced_persons,2008,124529
bih,internally_displaced_persons,2009,113642
bih,internally_displaced_persons,2010,113365
bih,internally_displaced_persons,2011,113000
bih,internally_displaced_persons,2012,103449
bih,internally_displaced_persons,2013,84500
bih,internally_displaced_persons,2014,84500
bih,internally_displaced_persons,2015,98324
bih,internally_displaced_persons,2016,98324
bih,internally_displaced_persons,2017,98574
bih,internally_displaced_persons,2018,96830
bih,others_of_concern,2008,50496
bih,others_of_concern,2009,50874
bih,others_of_concern,2010,52888
bih,others_of_concern,2011,54034
bih,others_of_concern,2012,54792
bih,others_of_concern,2013,55235
bih,others_of_concern,2014,52438
bih,others_of_concern,2015,52438
bih,others_of_concern,2016,52438
bih,others_of_concern,2017,48907
bih,others_of_concern,2018,48907
bih,refugees,1992,437501
bih,refugees,1993,618427
bih,refugees,1994,776084
bih,refugees,1995,769753
bih,refugees,1996,993868
bih,refugees,1997,849241
bih,refugees,1998,640075
bih,refugees,1999,598193
bih,refugees,2000,504981
bih,refugees,2001,447321
bih,refugees,2002,406448
bih,refugees,2003,300006
bih,refugees,2004,228807
bih,refugees,2005,109930
bih,refugees,2006,199946
bih,refugees,2007,78273
bih,refugees,2008,74366
bih,refugees,2009,70018
bih,refugees,2010,63004
bih,refugees,2011,58578
bih,refugees,2012,51822
bih,refugees,2013,26790
bih,refugees,2014,21886
bih,refugees,2015,18769
bih,refugees,2016,18199
bih,refugees,2017,17673
bih,refugees,2018,16935
bih,returned_idps,1997,58360
bih,returned_idps,1998,29570
bih,returned_idps,1999,43385
bih,returned_idps,2000,59347
bih,returned_idps,2001,80172
bih,returned_idps,2002,70775
bih,returned_idps,2003,40303
bih,returned_idps,2004,17948
bih,returned_idps,2005,5164
bih,returned_idps,2006,4184
bih,returned_idps,2007,4516
bih,returned_idps,2008,715
bih,returned_idps,2009,299
bih,returned_idps,2010,277
bih,returned_idps,2011,365
bih,returned_idps,2012,9551
bih,returned_idps,2013,18949
bih,returned_refugees,1992,10300
bih,returned_refugees,1993,1
bih,returned_refugees,1994,99
bih,returned_refugees,1995,815
bih,returned_refugees,1996,100618
bih,returned_refugees,1997,120852
bih,returned_refugees,1998,129073
bih,returned_refugees,1999,31783
bih,returned_refugees,2000,18715
bih,returned_refugees,2001,18665
bih,returned_refugees,2002,41705
bih,returned_refugees,2003,14012
bih,returned_refugees,2004,2447
bih,returned_refugees,2005,1273
bih,returned_refugees,2006,1419
bih,returned_refugees,2007,3092
bih,returned_refugees,2008,971
bih,returned_refugees,2009,874
bih,returned_refugees,2010,909
bih,returned_refugees,2011,449
bih,returned_refugees,2012,278
bih,returned_refugees,2013,130
bih,returned_refugees,2014,181
bih,returned_refugees,2015,22
bih,returned_refugees,2016,5
blr,asylum_seekers,2000,771
blr,asylum_seekers,2001,1134
blr,asylum_seekers,2002,2077
blr,asylum_seekers,2003,2098
blr,asylum_seekers,2004,1410
blr,asylum_seekers,2005,1431
blr,asylum_seekers,2006,1709
blr,asylum_seekers,2007,1207
blr,asylum_seekers,2008,1079
blr,asylum_seekers,2009,981
blr,asylum_seekers,2010,739
blr,asylum_seekers,2011,914
blr,asylum_seekers,2012,1023
blr,asylum_seekers,2013,879
blr,asylum_seekers,2014,985
blr,asylum_seekers,2015,1477
blr,asylum_seekers,2016,1940
blr,asylum_seekers,2017,2860
blr,asylum_seekers,2018,3280
blr,others_of_concern,2000,1
blr,others_of_concern,2013,1
blr,others_of_concern,2014,1
blr,others_of_concern,2015,1
blr,refugees,1993,2
blr,refugees,1994,37
blr,refugees,1995,84
blr,refugees,1996,501
blr,refugees,1997,303
blr,refugees,1998,290
blr,refugees,1999,1507
blr,refugees,2000,2519
blr,refugees,2001,3696
blr,refugees,2002,6364
blr,refugees,2003,7815
blr,refugees,2004,8231
blr,refugees,2005,8857
blr,refugees,2006,9371
blr,refugees,2007,4970
blr,refugees,2008,5384
blr,refugees,2009,5525
blr,refugees,2010,5743
blr,refugees,2011,5925
blr,refugees,2012,6191
blr,refugees,2013,4397
blr,refugees,2014,4300
blr,refugees,2015,4125
blr,refugees,2016,3840
blr,refugees,2017,3643
blr,refugees,2018,3511
blz,asylum_seekers,2000,15
blz,asylum_seekers,2001,28
blz,asylum_seekers,2002,35
blz,asylum_seekers,2003,27
blz,asylum_seekers,2004,23
blz,asylum_seekers,2005,24
blz,asylum_seekers,2006,15
blz,asylum_seekers,2007,15
blz,asylum_seekers,2008,19
blz,asylum_seekers,2009,19
blz,asylum_seekers,2010,10
blz,asylum_seekers,2011,18
blz,asylum_seekers,2012,8
blz,asylum_seekers,2013,55
blz,asylum_seekers,2014,84
blz,asylum_seekers,2015,98
blz,asylum_seekers,2016,160
blz,asylum_seekers,2017,207
blz,asylum_seekers,2018,217
blz,others_of_concern,2015,57
blz,refugees,1994,8
blz,refugees,1995,8
blz,refugees,1996,3
blz,refugees,1999,11
blz,refugees,2000,12
blz,refugees,2002,1
blz,refugees,2003,10
blz,refugees,2004,9
blz,refugees,2005,8
blz,refugees,2006,18
blz,refugees,2007,17
blz,refugees,2008,20
blz,refugees,2009,17
blz,refugees,2010,23
blz,refugees,2011,32
blz,refugees,2012,39
blz,refugees,2013,40
blz,refugees,2014,45
